"","simLabel","scenario","mp","species","stock","projObsErrMult","nGoodReps","medProbPDH_sp","pGoodReps","pBtGt.3B0","pBtGt.5B0","pBtGt.6B0","pCtGt650t","pUtGt.1HR","avgUtGt0.1HR","nYrsSOK","avgLicSOK","avgSOK_t","avgPonded_t","pondAAV","nYrsComm","avgCatch_t","catchAAV","pBtGtHistSB","pBtGt.5HistSB","growthRate6yrs","growthRate11yrs","growthRate16yrs","B0","BtMP","DtMP","BhistT","DhistT","BnT","DnT"
"391","sim_parBatHGherringGrid187","a1M1.25_sr0.67_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.481,0.159,0.096,NA,0,NA,0,0,0,0,0,0,0,0,0.02,0.124,0.058,0.053,0.052,4.028,1.081,0.259,0.844,0.207,1.893,0.458
"392","sim_parBatHGherringGrid187","a1M1.25_sr0.67_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.295,0.054,0.025,0.21,0.113,0.15,0,0,0,0,0,5,1035,121.6,0,0.013,0.021,0.037,0.038,46.902,9.616,0.207,9.126,0.197,16.052,0.342
"393","sim_parBatHGherringGrid188","a1M1.25_sr0.67_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.421,0.17,0.114,NA,0.001,0.12,4,1,7.3,105.9,117.7,0,0,0,0.019,0.136,0.056,0.05,0.05,7.14,1.912,0.265,1.51,0.209,3.166,0.435
"394","sim_parBatHGherringGrid188","a1M1.25_sr0.67_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.24,0.057,0.033,NA,0.133,0.17,8,5.8,42.4,618.1,100,1,1019.6,127.7,0,0.017,0.005,0.042,0.034,35.734,6.746,0.193,6.771,0.194,11.007,0.306
"395","sim_parBatHGherringGrid188","a1M1.25_sr0.67_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.451,0.146,0.087,NA,0.007,0.12,3.5,1,7.3,106.2,117.5,0,0,0,0.017,0.114,0.048,0.047,0.05,4.028,1.081,0.259,0.844,0.207,1.802,0.436
"396","sim_parBatHGherringGrid188","a1M1.25_sr0.67_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.289,0.054,0.026,0.11,0.085,0.15,11,4.7,33.8,493.3,85.4,1,1019.6,127.7,0,0.013,0.019,0.037,0.037,46.902,9.739,0.209,9.126,0.197,15.974,0.34
"397","sim_parBatHGherringGrid189","a1M1.25_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.431,0.175,0.119,NA,0,NA,6,1,7.3,105.9,83.1,0,0,0,0.022,0.142,0.056,0.051,0.051,7.14,1.912,0.265,1.51,0.209,3.215,0.441
"398","sim_parBatHGherringGrid189","a1M1.25_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.296,0.083,0.048,NA,0,NA,9,7.6,55.2,804.5,88.5,0,0,0,0.001,0.023,0.017,0.048,0.042,35.734,7.192,0.205,6.771,0.194,12.398,0.344
"399","sim_parBatHGherringGrid189","a1M1.25_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.474,0.155,0.093,NA,0,NA,5.5,1,7.3,106.5,117.4,0,0,0,0.02,0.122,0.058,0.047,0.052,4.028,1.081,0.259,0.844,0.207,1.867,0.452
"400","sim_parBatHGherringGrid189","a1M1.25_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.349,0.073,0.033,0,0,NA,12,6.1,44.4,644.5,75,0,0,0,0,0.019,0.033,0.049,0.046,46.902,10.185,0.219,9.126,0.197,17.48,0.371
"401","sim_parBatHGherringGrid19","a1Mmean_sr0.5_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.588,0.367,0.289,NA,0,NA,4.5,1,7.3,105.8,94.2,0,0,0,0.02,0.132,0.022,0.043,0.043,4.252,1.792,0.423,1.488,0.35,2.76,0.653
"402","sim_parBatHGherringGrid19","a1Mmean_sr0.5_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.663,0.372,0.265,NA,0,NA,9,7.7,55.6,812.1,94.4,0,0,0,0.001,0.029,-0.011,0.044,0.037,19.181,7.187,0.39,6.732,0.359,11.714,0.621
"403","sim_parBatHGherringGrid19","a1Mmean_sr0.5_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.817,0.624,0.521,NA,0,NA,6,1,7.3,106.3,100.2,0,0,0,0.025,0.131,0.059,0.046,0.048,1.927,1.113,0.584,0.898,0.472,1.85,0.986
"404","sim_parBatHGherringGrid19","a1Mmean_sr0.5_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.751,0.412,0.288,0,0,NA,13,6.1,44.5,648.4,78.2,0,0,0,0.001,0.019,0.012,0.045,0.038,25.36,10.092,0.408,9.118,0.366,16.323,0.652
"405","sim_parBatHGherringGrid190","a1M1.25_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.435,0.177,0.121,NA,0,NA,0,0,0,0,0,0,0,0,0.023,0.145,0.058,0.052,0.052,7.14,1.912,0.265,1.51,0.209,3.243,0.445
"406","sim_parBatHGherringGrid190","a1M1.25_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.309,0.085,0.052,NA,0,NA,0,0,0,0,0,0,0,0,0.001,0.025,0.025,0.051,0.044,35.734,7.192,0.205,6.771,0.194,12.756,0.354
"407","sim_parBatHGherringGrid190","a1M1.25_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.481,0.159,0.096,NA,0,NA,0,0,0,0,0,0,0,0,0.02,0.124,0.058,0.053,0.052,4.028,1.081,0.259,0.844,0.207,1.893,0.458
"408","sim_parBatHGherringGrid190","a1M1.25_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.368,0.077,0.037,0,0,NA,0,0,0,0,0,0,0,0,0,0.021,0.036,0.051,0.047,46.902,10.185,0.219,9.126,0.197,17.892,0.38
"409","sim_parBatHGherringGrid191","a1M1.64_sr0.67_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.126,0.026,0.015,NA,0,NA,2.5,1,7.3,105.4,95.3,0,0,0,0.024,0.138,0.029,0.042,0.047,12.681,1.739,0.132,1.468,0.112,2.921,0.221
"410","sim_parBatHGherringGrid191","a1M1.64_sr0.67_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.051,0.008,0.005,NA,0.039,0.13,6,5.8,42.3,615.9,100.5,0,0,0,0.002,0.02,-0.017,0.016,0.027,62.065,6.433,0.105,6.61,0.108,10.11,0.161
"411","sim_parBatHGherringGrid191","a1M1.64_sr0.67_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.147,0.037,0.021,NA,0.009,0.12,2,1,7.3,105.8,100,0,0,0,0.031,0.121,0.058,0.045,0.051,6.659,1.016,0.145,0.805,0.113,1.597,0.234
"412","sim_parBatHGherringGrid191","a1M1.64_sr0.67_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.044,0.006,0.002,0,0.007,0.13,11,4.4,32.1,466.7,91.5,0,0,0,0.001,0.018,0.011,0.024,0.029,81.404,9.189,0.113,8.882,0.109,14.628,0.179
"413","sim_parBatHGherringGrid192","a1M1.64_sr0.67_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.133,0.03,0.015,NA,0,NA,0,0,0,0,0,0,0,0,0.025,0.147,0.034,0.045,0.049,12.681,1.739,0.132,1.468,0.112,3.002,0.227
"414","sim_parBatHGherringGrid192","a1M1.64_sr0.67_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.035,0.006,0.003,NA,0.158,0.18,0,0,0,0,0,4,851.5,122.1,0.001,0.015,-0.019,0.01,0.022,62.065,6.31,0.103,6.61,0.108,9.345,0.15
"415","sim_parBatHGherringGrid192","a1M1.64_sr0.67_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.166,0.043,0.024,NA,0,NA,0,0,0,0,0,0,0,0,0.033,0.131,0.063,0.047,0.055,6.659,1.016,0.145,0.805,0.113,1.68,0.246
"416","sim_parBatHGherringGrid192","a1M1.64_sr0.67_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.034,0.004,0.001,0.16,0.099,0.14,0,0,0,0,0,4,851.5,122.1,0.001,0.013,0.001,0.02,0.028,81.404,9.065,0.111,8.882,0.109,14.027,0.172
"417","sim_parBatHGherringGrid193","a1M1.64_sr0.67_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.126,0.026,0.015,NA,0,NA,2.5,1,7.3,105.4,95.3,0,0,0,0.024,0.138,0.029,0.042,0.047,12.681,1.739,0.132,1.468,0.112,2.921,0.221
"418","sim_parBatHGherringGrid193","a1M1.64_sr0.67_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.035,0.006,0.004,NA,0.115,0.16,6,5.9,43,624.5,100.7,1,625.9,99.1,0.001,0.015,-0.019,0.008,0.022,62.065,6.433,0.105,6.61,0.108,9.39,0.15
"419","sim_parBatHGherringGrid193","a1M1.64_sr0.67_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.147,0.037,0.021,NA,0.009,0.12,2,1,7.3,105.8,100,0,0,0,0.031,0.121,0.058,0.045,0.051,6.659,1.016,0.145,0.805,0.113,1.597,0.234
"420","sim_parBatHGherringGrid193","a1M1.64_sr0.67_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.033,0.004,0.001,0.08,0.071,0.15,11,4.4,31.7,463,91,1,625.9,99.1,0.001,0.015,-0.001,0.019,0.028,81.404,9.189,0.113,8.882,0.109,13.908,0.171
"421","sim_parBatHGherringGrid194","a1M1.64_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.131,0.028,0.015,NA,0,NA,4.5,1,7.3,105.8,100.3,0,0,0,0.024,0.143,0.033,0.042,0.048,12.681,1.739,0.132,1.468,0.112,2.966,0.224
"422","sim_parBatHGherringGrid194","a1M1.64_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.058,0.011,0.005,NA,0,NA,8,7.4,54,783.9,100,0,0,0,0.003,0.023,-0.016,0.023,0.028,62.065,6.88,0.113,6.61,0.108,10.556,0.168
"423","sim_parBatHGherringGrid194","a1M1.64_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.163,0.04,0.022,NA,0,NA,4,1,7.3,106.2,101.4,0,0,0,0.033,0.128,0.062,0.046,0.054,6.659,1.016,0.145,0.805,0.113,1.646,0.241
"424","sim_parBatHGherringGrid194","a1M1.64_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.05,0.006,0.003,0,0,NA,12,5.7,41.3,601.6,81.3,0,0,0,0.001,0.02,0.017,0.032,0.033,81.404,9.636,0.119,8.882,0.109,15.169,0.186
"425","sim_parBatHGherringGrid195","a1M1.64_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.133,0.03,0.015,NA,0,NA,0,0,0,0,0,0,0,0,0.025,0.147,0.034,0.045,0.049,12.681,1.739,0.132,1.468,0.112,3.002,0.227
"426","sim_parBatHGherringGrid195","a1M1.64_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.063,0.011,0.005,NA,0,NA,0,0,0,0,0,0,0,0,0.003,0.024,-0.009,0.027,0.032,62.065,6.879,0.113,6.61,0.108,11.035,0.176
"427","sim_parBatHGherringGrid195","a1M1.64_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.166,0.043,0.024,NA,0,NA,0,0,0,0,0,0,0,0,0.033,0.131,0.063,0.047,0.055,6.659,1.016,0.145,0.805,0.113,1.68,0.246
"428","sim_parBatHGherringGrid195","a1M1.64_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.055,0.007,0.003,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.021,0.02,0.035,0.036,81.404,9.635,0.119,8.882,0.109,15.718,0.192
"429","sim_parBatHGherringGrid196","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.583,0.359,0.283,NA,0,NA,3,1,7.3,105.7,100.5,0,0,0,0.02,0.127,0.02,0.04,0.041,4.252,1.792,0.423,1.488,0.35,2.717,0.643
"430","sim_parBatHGherringGrid196","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.636,0.344,0.247,NA,0.035,0.13,8,6.1,44.6,646.9,98.4,0,0,0,0.001,0.024,-0.016,0.038,0.035,19.181,6.74,0.366,6.732,0.359,11.181,0.593
"431","sim_parBatHGherringGrid196","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.806,0.609,0.503,NA,0.011,0.12,4,1,7.3,106,101.6,0,0,0,0.023,0.118,0.056,0.044,0.045,1.927,1.113,0.584,0.898,0.472,1.781,0.949
"432","sim_parBatHGherringGrid196","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.728,0.378,0.264,0,0.01,0.11,12,4.8,34.8,506.5,84.6,0,0,0,0,0.017,0.009,0.04,0.036,25.36,9.645,0.39,9.118,0.366,15.679,0.627
"433","sim_parBatHGherringGrid197","a1Mmean_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.593,0.367,0.294,NA,0,NA,0,0,0,0,0,0,0,0,0.02,0.136,0.022,0.044,0.043,4.252,1.792,0.423,1.488,0.35,2.79,0.66
"434","sim_parBatHGherringGrid197","a1Mmean_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.611,0.306,0.206,NA,0.184,0.17,0,0,0,0,0,5,1065.6,122.7,0,0.016,-0.021,0.032,0.025,19.181,6.617,0.359,6.732,0.359,10.238,0.544
"435","sim_parBatHGherringGrid197","a1Mmean_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.819,0.628,0.527,NA,0,NA,0,0,0,0,0,0,0,0,0.025,0.135,0.059,0.048,0.049,1.927,1.113,0.584,0.898,0.472,1.877,1
"436","sim_parBatHGherringGrid197","a1Mmean_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.723,0.359,0.239,0.2,0.119,0.15,0,0,0,0,0,5,1065.6,122.7,0,0.013,0.006,0.034,0.034,25.36,9.522,0.385,9.118,0.366,14.905,0.596
"437","sim_parBatHGherringGrid198","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.583,0.359,0.283,NA,0,NA,3,1,7.3,105.7,100.5,0,0,0,0.02,0.127,0.02,0.04,0.041,4.252,1.792,0.423,1.488,0.35,2.717,0.643
"438","sim_parBatHGherringGrid198","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.617,0.309,0.213,NA,0.14,0.16,7.5,6,43.6,635.2,98.9,1,1022.8,125.6,0,0.017,-0.019,0.033,0.025,19.181,6.74,0.366,6.732,0.359,10.335,0.549
"439","sim_parBatHGherringGrid198","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.806,0.609,0.503,NA,0.011,0.12,4,1,7.3,106,101.6,0,0,0,0.023,0.118,0.056,0.044,0.045,1.927,1.113,0.584,0.898,0.472,1.781,0.949
"440","sim_parBatHGherringGrid198","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.721,0.353,0.239,0.11,0.093,0.15,12,4.7,34.4,500.2,84.9,1,1022.8,125.6,0,0.013,0.005,0.035,0.033,25.36,9.645,0.39,9.118,0.366,14.833,0.593
"441","sim_parBatHGherringGrid199","a1Mmean_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.588,0.367,0.289,NA,0,NA,4.5,1,7.3,105.8,94.2,0,0,0,0.02,0.132,0.022,0.043,0.043,4.252,1.792,0.423,1.488,0.35,2.76,0.653
"442","sim_parBatHGherringGrid199","a1Mmean_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.663,0.372,0.265,NA,0,NA,9,7.7,55.6,812.1,94.4,0,0,0,0.001,0.029,-0.011,0.044,0.037,19.181,7.187,0.39,6.732,0.359,11.714,0.621
"443","sim_parBatHGherringGrid199","a1Mmean_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.817,0.624,0.521,NA,0,NA,6,1,7.3,106.3,100.2,0,0,0,0.025,0.131,0.059,0.046,0.048,1.927,1.113,0.584,0.898,0.472,1.85,0.986
"444","sim_parBatHGherringGrid199","a1Mmean_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.751,0.412,0.288,0,0,NA,13,6.1,44.5,648.4,78.2,0,0,0,0.001,0.019,0.012,0.045,0.038,25.36,10.092,0.408,9.118,0.366,16.323,0.652
"445","sim_parBatHGherringGrid2","a1Mmean_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.787,0.528,0.429,NA,0,NA,0,0,0,0,0,0,0,0,0.021,0.177,0.053,0.048,0.047,4.014,2.075,0.529,1.675,0.421,3.287,0.825
"446","sim_parBatHGherringGrid2","a1Mmean_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.767,0.447,0.306,NA,0.212,0.17,0,0,0,0,0,7,1210.6,116.3,0.001,0.029,0.018,0.046,0.042,17.841,7.598,0.429,7.396,0.42,12.064,0.684
"447","sim_parBatHGherringGrid2","a1Mmean_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.854,0.653,0.531,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.128,0.052,0.047,0.05,1.923,1.077,0.557,0.874,0.452,1.848,0.976
"448","sim_parBatHGherringGrid2","a1Mmean_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.857,0.518,0.371,0.26,0.135,0.15,0,0,0,0,0,7,1210.6,116.3,0.001,0.022,0.038,0.044,0.041,23.778,10.75,0.454,9.945,0.422,17.199,0.728
"449","sim_parBatHGherringGrid20","a1Mmean_sr0.5_identM_rw15_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.593,0.367,0.294,NA,0,NA,0,0,0,0,0,0,0,0,0.02,0.136,0.022,0.044,0.043,4.252,1.792,0.423,1.488,0.35,2.79,0.66
"450","sim_parBatHGherringGrid20","a1Mmean_sr0.5_identM_rw15_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.676,0.387,0.281,NA,0,NA,0,0,0,0,0,0,0,0,0.001,0.029,-0.004,0.048,0.039,19.181,7.186,0.39,6.732,0.359,12.15,0.643
"451","sim_parBatHGherringGrid20","a1Mmean_sr0.5_identM_rw15_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.819,0.628,0.527,NA,0,NA,0,0,0,0,0,0,0,0,0.025,0.135,0.059,0.048,0.049,1.927,1.113,0.584,0.898,0.472,1.877,1
"452","sim_parBatHGherringGrid20","a1Mmean_sr0.5_identM_rw15_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.761,0.43,0.303,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.023,0.016,0.047,0.04,25.36,10.091,0.408,9.118,0.366,16.816,0.671
"453","sim_parBatHGherringGrid200","a1Mmean_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.593,0.367,0.294,NA,0,NA,0,0,0,0,0,0,0,0,0.02,0.136,0.022,0.044,0.043,4.252,1.792,0.423,1.488,0.35,2.79,0.66
"454","sim_parBatHGherringGrid200","a1Mmean_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.676,0.387,0.281,NA,0,NA,0,0,0,0,0,0,0,0,0.001,0.029,-0.004,0.048,0.039,19.181,7.186,0.39,6.732,0.359,12.15,0.643
"455","sim_parBatHGherringGrid200","a1Mmean_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.819,0.628,0.527,NA,0,NA,0,0,0,0,0,0,0,0,0.025,0.135,0.059,0.048,0.049,1.927,1.113,0.584,0.898,0.472,1.877,1
"456","sim_parBatHGherringGrid200","a1Mmean_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.761,0.43,0.303,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.023,0.016,0.047,0.04,25.36,10.091,0.408,9.118,0.366,16.816,0.671
"457","sim_parBatHGherringGrid201","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.16,0.052,0.033,NA,0.001,0.15,1,1,7.3,104.9,67.7,0,0,0,0.019,0.07,0.003,0.033,0.033,8.531,1.303,0.151,1.179,0.139,2.285,0.259
"458","sim_parBatHGherringGrid201","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.102,0.016,0.007,NA,0.045,0.13,4,6.3,45.9,669.4,103.3,0,0,0,0,0.007,-0.051,-0.012,0.009,42.865,5.593,0.134,6.129,0.147,7.548,0.177
"459","sim_parBatHGherringGrid201","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.198,0.064,0.035,NA,0.006,0.12,1,1,7.3,105.7,86.4,0,0,0,0.007,0.064,0.041,0.026,0.046,4.647,0.78,0.164,0.625,0.132,1.26,0.263
"460","sim_parBatHGherringGrid201","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.091,0.015,0.006,0,0.015,0.13,9,4.2,30.6,443.4,97.3,0,0,0,0,0.006,-0.014,0.008,0.023,56.042,7.676,0.139,7.932,0.144,11.093,0.199
"461","sim_parBatHGherringGrid202","a1M1.25_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.17,0.055,0.038,NA,0,NA,0,0,0,0,0,0,0,0,0.02,0.073,0.003,0.034,0.034,8.531,1.303,0.151,1.179,0.139,2.353,0.266
"462","sim_parBatHGherringGrid202","a1M1.25_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.079,0.01,0.005,NA,0.133,0.17,0,0,0,0,0,2.5,695.8,104.2,0,0.005,-0.051,-0.011,0.006,42.865,5.468,0.131,6.129,0.147,7.06,0.165
"463","sim_parBatHGherringGrid202","a1M1.25_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.214,0.071,0.041,NA,0,NA,0,0,0,0,0,0,0,0,0.007,0.07,0.046,0.028,0.048,4.647,0.78,0.164,0.625,0.132,1.335,0.279
"464","sim_parBatHGherringGrid202","a1M1.25_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.077,0.011,0.003,0.11,0.087,0.15,0,0,0,0,0,2.5,695.8,104.2,0,0.005,-0.019,0.012,0.02,56.042,7.552,0.137,7.932,0.144,10.748,0.192
"465","sim_parBatHGherringGrid203","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.16,0.052,0.033,NA,0.001,0.15,1,1,7.3,104.9,67.7,0,0,0,0.019,0.07,0.003,0.033,0.033,8.531,1.303,0.151,1.179,0.139,2.285,0.259
"466","sim_parBatHGherringGrid203","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.08,0.01,0.005,NA,0.095,0.16,4,6.2,44.8,648.3,103.6,0,0,0,0,0.005,-0.051,-0.012,0.005,42.865,5.593,0.134,6.129,0.147,7.09,0.166
"467","sim_parBatHGherringGrid203","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.198,0.064,0.035,NA,0.006,0.12,1,1,7.3,105.7,86.4,0,0,0,0.007,0.064,0.041,0.026,0.046,4.647,0.78,0.164,0.625,0.132,1.26,0.263
"468","sim_parBatHGherringGrid203","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.078,0.011,0.003,0.06,0.058,0.15,9,4.2,30.5,443.4,100,0,0,0,0,0.005,-0.02,0.008,0.02,56.042,7.676,0.139,7.932,0.144,10.635,0.19
"469","sim_parBatHGherringGrid204","a1M1.25_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.165,0.055,0.037,NA,0,NA,3,1,7.3,105.5,100.1,0,0,0,0.02,0.07,0.002,0.032,0.033,8.531,1.303,0.151,1.179,0.139,2.314,0.262
"470","sim_parBatHGherringGrid204","a1M1.25_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.115,0.021,0.009,NA,0,NA,5,7.7,55.6,809.7,102.9,0,0,0,0,0.007,-0.049,-0.007,0.013,42.865,6.039,0.145,6.129,0.147,7.863,0.184
"471","sim_parBatHGherringGrid204","a1M1.25_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.209,0.07,0.039,NA,0,NA,3,1,7.3,105.9,88.4,0,0,0,0.007,0.067,0.045,0.027,0.045,4.647,0.78,0.164,0.625,0.132,1.299,0.271
"472","sim_parBatHGherringGrid204","a1M1.25_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.103,0.017,0.006,0,0,NA,11,5.4,38.9,564,91.2,0,0,0,0,0.007,-0.01,0.012,0.025,56.042,8.122,0.147,7.932,0.144,11.476,0.205
