"","simLabel","scenario","mp","species","stock","projObsErrMult","nGoodReps","medProbPDH_sp","pGoodReps","pBtGt.3B0","pBtGt.5B0","pBtGt.6B0","pBtGtB0","pCtGt650t","pUtGt.1HR","avgUtGt0.1HR","nYrsSOK","avgLicSOK","avgSOK_t","avgPonded_t","pondAAV","nYrsComm","avgCatch_t","catchAAV","pBtGtHistSB","pBtGt.5HistSB","growthRate6yrs","growthRate11yrs","growthRate16yrs","B0","B7585","BtMP","DtMP","BhistT","DhistT","BnT","DnT"
"702","sim_parBatHGHerringGrid_Nov3_257","a1Mmean_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.847,0.555,0.433,0.145,NA,0.063,0.18,0,0,0,0,0,2,991.8,133,0.002,0.047,0.041,0.056,0.045,15.843,47.389,8.033,0.504,7.268,0.451,12.737,0.809
"703","sim_parBatHGHerringGrid_Nov3_257","a1Mmean_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.975,0.889,0.823,0.541,NA,0,NA,0,0,0,0,0,0,0,0,0.047,0.301,0.029,0.015,0.012,1.524,4.57,1.95,1.278,1.578,1.042,1.89,1.252
"704","sim_parBatHGHerringGrid_Nov3_257","a1Mmean_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.938,0.667,0.515,0.127,0.11,0.045,0.17,0,0,0,0,0,2,991.8,133,0.001,0.043,0.038,0.052,0.043,20.698,59.213,11.56,0.557,10.072,0.482,17.286,0.838
"705","sim_parBatHGHerringGrid_Nov3_258","a1Mmean_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.735,0.463,0.368,0.139,NA,0.001,0.1,1,1,7.3,104.6,101.1,0,0,0,0.017,0.137,0.076,0.069,0.065,3.331,7.254,1.577,0.471,1.225,0.364,2.638,0.788
"706","sim_parBatHGHerringGrid_Nov3_258","a1Mmean_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.846,0.557,0.434,0.147,NA,0.065,0.18,3,5.7,41.1,600.2,130.5,0.5,163.2,28.3,0.002,0.047,0.041,0.057,0.045,15.843,47.389,8.033,0.504,7.268,0.451,12.806,0.813
"707","sim_parBatHGHerringGrid_Nov3_258","a1Mmean_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.975,0.885,0.819,0.527,NA,0.011,0.12,3.5,1,7.3,105.9,121,0,0,0,0.045,0.293,0.022,0.014,0.009,1.524,4.57,1.95,1.278,1.578,1.042,1.845,1.222
"708","sim_parBatHGHerringGrid_Nov3_258","a1Mmean_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.938,0.663,0.513,0.128,0.06,0.051,0.16,7,3.2,23.4,339.6,127.9,0.5,163.2,28.3,0.001,0.041,0.035,0.051,0.043,20.698,59.213,11.56,0.557,10.072,0.482,17.288,0.838
"709","sim_parBatHGHerringGrid_Nov3_259","a1Mmean_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.737,0.464,0.372,0.141,NA,0.003,0.11,2,1,7.3,105.4,116.8,0,0,0,0.017,0.14,0.076,0.069,0.065,3.331,7.254,1.577,0.471,1.225,0.364,2.657,0.793
"710","sim_parBatHGHerringGrid_Nov3_259","a1Mmean_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.851,0.578,0.459,0.172,NA,0.026,0.12,3,7,50.8,737.2,125.6,0,0,0,0.003,0.055,0.046,0.064,0.046,15.843,47.389,8.033,0.504,7.268,0.451,13.488,0.854
"711","sim_parBatHGHerringGrid_Nov3_259","a1Mmean_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.975,0.889,0.822,0.541,NA,0.025,0.12,5,1,7.3,106,120.9,0,0,0,0.047,0.301,0.029,0.015,0.012,1.524,4.57,1.95,1.278,1.578,1.042,1.888,1.25
"712","sim_parBatHGHerringGrid_Nov3_259","a1Mmean_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.938,0.681,0.539,0.147,0,0.007,0.12,9,3.6,26,377.8,108.1,0,0,0,0.001,0.049,0.045,0.059,0.045,20.698,59.213,11.56,0.557,10.072,0.482,18.033,0.872
"713","sim_parBatHGHerringGrid_Nov3_26","a1M1.64_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.039,0.011,0.006,0.001,NA,0.001,0.11,0,0,0,0,0,0,0,0,0.034,0.097,-0.036,-0.015,0.009,18.665,9.003,1.6,0.081,1.37,0.067,1.983,0.092
"714","sim_parBatHGHerringGrid_Nov3_26","a1M1.64_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.001,0,0,0,NA,0.011,0.12,0,0,0,0,0,0,0,0,0.001,0.006,-0.078,-0.051,-0.02,89.678,59.835,5.585,0.065,5.817,0.068,5.009,0.055
"715","sim_parBatHGHerringGrid_Nov3_26","a1M1.64_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.023,0.004,0.003,0,NA,0.007,0.12,0,0,0,0,0,0,0,0,0.007,0.03,0.007,0.008,0.019,9.022,5.53,0.583,0.064,0.489,0.053,0.83,0.089
"716","sim_parBatHGHerringGrid_Nov3_26","a1M1.64_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.002,0,0,0,0,0.006,0.13,2,1,7.3,106.1,111.4,0,0,0,0,0.01,-0.057,-0.018,-0.007,117.366,74.369,7.769,0.067,7.676,0.067,7.822,0.066
"717","sim_parBatHGHerringGrid_Nov3_260","a1Mmean_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.737,0.464,0.372,0.141,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.14,0.076,0.069,0.065,3.331,7.254,1.577,0.471,1.225,0.364,2.659,0.794
"718","sim_parBatHGHerringGrid_Nov3_260","a1Mmean_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.851,0.578,0.461,0.172,NA,0,NA,0,0,0,0,0,0,0,0,0.003,0.056,0.046,0.064,0.046,15.843,47.389,8.033,0.504,7.268,0.451,13.515,0.856
"719","sim_parBatHGHerringGrid_Nov3_260","a1Mmean_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.975,0.889,0.823,0.541,NA,0,NA,0,0,0,0,0,0,0,0,0.047,0.301,0.029,0.015,0.012,1.524,4.57,1.95,1.278,1.578,1.042,1.89,1.252
"720","sim_parBatHGHerringGrid_Nov3_260","a1Mmean_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.938,0.682,0.54,0.147,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.049,0.046,0.059,0.045,20.698,59.213,11.56,0.557,10.072,0.482,18.064,0.874
"721","sim_parBatHGHerringGrid_Nov3_261","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.496,0.231,0.165,0.037,NA,0,NA,1,1,7.3,104.6,100.2,0,0,0,0.016,0.116,0.064,0.069,0.06,5.292,8.111,1.405,0.265,1.159,0.217,2.698,0.504
"722","sim_parBatHGHerringGrid_Nov3_261","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.485,0.188,0.115,0.021,NA,0.012,0.12,3,5.4,39.4,572.9,136.6,0,0,0,0.008,0.057,0.032,0.065,0.048,31.334,52.453,8.172,0.261,7.368,0.239,14.779,0.464
"723","sim_parBatHGHerringGrid_Nov3_261","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.89,0.634,0.525,0.241,NA,0.009,0.11,4,1,7.3,106.2,118.6,0,0,0,0.071,0.306,0.033,0.017,0.013,3.015,5.76,2.537,0.815,2.07,0.664,2.282,0.735
"724","sim_parBatHGHerringGrid_Nov3_261","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.627,0.21,0.113,0.015,0,0.001,0.11,8,3.1,22.1,323.4,119.9,0,0,0,0.005,0.043,0.051,0.054,0.042,39.64,66.324,12.115,0.305,10.597,0.269,19.759,0.494
"725","sim_parBatHGHerringGrid_Nov3_262","a1M1.25_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.497,0.235,0.169,0.039,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.118,0.067,0.07,0.061,5.292,8.111,1.405,0.265,1.159,0.217,2.72,0.508
"726","sim_parBatHGHerringGrid_Nov3_262","a1M1.25_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.466,0.169,0.105,0.017,NA,0.063,0.2,0,0,0,0,0,2,1053.3,133.4,0.005,0.047,0.029,0.058,0.047,31.334,52.453,8.172,0.261,7.368,0.239,14.165,0.445
"727","sim_parBatHGHerringGrid_Nov3_262","a1M1.25_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.895,0.649,0.541,0.253,NA,0,NA,0,0,0,0,0,0,0,0,0.075,0.315,0.034,0.021,0.014,3.015,5.76,2.537,0.815,2.07,0.664,2.34,0.754
"728","sim_parBatHGHerringGrid_Nov3_262","a1M1.25_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.617,0.193,0.1,0.013,0.11,0.052,0.17,0,0,0,0,0,2,1053.3,133.4,0.004,0.036,0.051,0.051,0.041,39.64,66.324,12.115,0.305,10.597,0.269,19.226,0.481
"729","sim_parBatHGHerringGrid_Nov3_263","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.496,0.231,0.165,0.037,NA,0,NA,1,1,7.3,104.6,100.2,0,0,0,0.016,0.116,0.064,0.069,0.06,5.292,8.111,1.405,0.265,1.159,0.217,2.698,0.504
"730","sim_parBatHGHerringGrid_Nov3_263","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.467,0.171,0.107,0.017,NA,0.067,0.2,3,5.5,39.6,575.6,137.8,1,649.3,99.8,0.005,0.047,0.03,0.059,0.047,31.334,52.453,8.172,0.261,7.368,0.239,14.232,0.447
"731","sim_parBatHGHerringGrid_Nov3_263","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.89,0.634,0.525,0.241,NA,0.009,0.11,4,1,7.3,106.2,118.6,0,0,0,0.071,0.306,0.033,0.017,0.013,3.015,5.76,2.537,0.815,2.07,0.664,2.282,0.735
"732","sim_parBatHGHerringGrid_Nov3_263","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.611,0.192,0.101,0.013,0.07,0.057,0.17,8,3.1,22.1,323.4,119.3,1,649.3,99.8,0.004,0.036,0.05,0.05,0.041,39.64,66.324,12.115,0.305,10.597,0.269,19.212,0.481
"733","sim_parBatHGHerringGrid_Nov3_264","a1M1.25_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.497,0.235,0.169,0.039,NA,0.002,0.11,2,1,7.3,105.4,101.3,0,0,0,0.017,0.118,0.067,0.069,0.061,5.292,8.111,1.405,0.265,1.159,0.217,2.716,0.507
"734","sim_parBatHGHerringGrid_Nov3_264","a1M1.25_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.491,0.197,0.121,0.023,NA,0.032,0.12,4,7,50.9,738.8,130.7,0,0,0,0.008,0.063,0.032,0.066,0.05,31.334,52.453,8.172,0.261,7.368,0.239,15.079,0.473
"735","sim_parBatHGHerringGrid_Nov3_264","a1M1.25_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.893,0.647,0.541,0.253,NA,0.025,0.12,6,1,7.3,106.5,101.5,0,0,0,0.075,0.315,0.034,0.021,0.014,3.015,5.76,2.537,0.815,2.07,0.664,2.334,0.752
"736","sim_parBatHGHerringGrid_Nov3_264","a1M1.25_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.642,0.223,0.121,0.017,0,0.008,0.11,9,3.6,26,378.1,108.4,0,0,0,0.005,0.046,0.053,0.055,0.044,39.64,66.324,12.115,0.305,10.597,0.269,20.129,0.504
"737","sim_parBatHGHerringGrid_Nov3_265","a1M1.25_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.497,0.235,0.169,0.039,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.118,0.067,0.07,0.061,5.292,8.111,1.405,0.265,1.159,0.217,2.72,0.508
"738","sim_parBatHGHerringGrid_Nov3_265","a1M1.25_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.492,0.197,0.121,0.024,NA,0,NA,0,0,0,0,0,0,0,0,0.008,0.063,0.032,0.066,0.05,31.334,52.453,8.172,0.261,7.368,0.239,15.136,0.475
"739","sim_parBatHGHerringGrid_Nov3_265","a1M1.25_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.895,0.649,0.541,0.253,NA,0,NA,0,0,0,0,0,0,0,0,0.075,0.315,0.034,0.021,0.014,3.015,5.76,2.537,0.815,2.07,0.664,2.34,0.754
"740","sim_parBatHGHerringGrid_Nov3_265","a1M1.25_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.643,0.225,0.121,0.017,0,0,NA,0,0,0,0,0,0,0,0,0.005,0.047,0.053,0.055,0.044,39.64,66.324,12.115,0.305,10.597,0.269,20.197,0.505
"741","sim_parBatHGHerringGrid_Nov3_266","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.243,0.087,0.051,0.009,NA,0.001,0.11,1,1,7.3,104.7,100.9,0,0,0,0.015,0.125,0.064,0.07,0.07,8.609,8.386,1.489,0.168,1.165,0.133,2.773,0.313
"742","sim_parBatHGHerringGrid_Nov3_266","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.195,0.051,0.026,0.001,NA,0.011,0.13,2.5,5.7,41.1,598.4,110.2,0,0,0,0.009,0.056,0.011,0.061,0.052,48.361,54.103,7.597,0.156,6.896,0.143,13.652,0.28
"743","sim_parBatHGHerringGrid_Nov3_266","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.662,0.395,0.305,0.089,NA,0.008,0.11,5,1,7.3,106.2,101.6,0,0,0,0.093,0.332,0.029,0.017,0.016,4.836,5.925,2.569,0.513,2.086,0.41,2.36,0.472
"744","sim_parBatHGHerringGrid_Nov3_266","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.241,0.04,0.016,0,0,0.001,0.12,9,2.8,20.1,292.4,104.6,0,0,0,0.003,0.047,0.041,0.055,0.047,61.806,68.414,11.655,0.188,10.148,0.165,18.786,0.303
"745","sim_parBatHGHerringGrid_Nov3_267","a1M1.64_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.247,0.089,0.054,0.009,NA,0,NA,0,0,0,0,0,0,0,0,0.015,0.127,0.066,0.07,0.071,8.609,8.386,1.489,0.168,1.165,0.133,2.798,0.316
"746","sim_parBatHGHerringGrid_Nov3_267","a1M1.64_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.178,0.042,0.02,0.001,NA,0.059,0.17,0,0,0,0,0,2,895.4,127.4,0.006,0.048,0.01,0.054,0.046,48.361,54.103,7.597,0.156,6.896,0.143,13.074,0.269
"747","sim_parBatHGHerringGrid_Nov3_267","a1M1.64_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.673,0.403,0.313,0.095,NA,0,NA,0,0,0,0,0,0,0,0,0.097,0.349,0.04,0.019,0.017,4.836,5.925,2.569,0.513,2.086,0.41,2.425,0.484
"748","sim_parBatHGHerringGrid_Nov3_267","a1M1.64_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.228,0.033,0.015,0,0.12,0.046,0.17,0,0,0,0,0,2,895.4,127.4,0.002,0.039,0.04,0.047,0.043,61.806,68.414,11.655,0.188,10.148,0.165,18.297,0.296
"749","sim_parBatHGHerringGrid_Nov3_268","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.243,0.087,0.051,0.009,NA,0.001,0.11,1,1,7.3,104.7,100.9,0,0,0,0.015,0.125,0.064,0.07,0.07,8.609,8.386,1.489,0.168,1.165,0.133,2.773,0.313
"750","sim_parBatHGHerringGrid_Nov3_268","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.177,0.042,0.02,0.001,NA,0.063,0.18,2,5.8,41.9,606.9,112.7,1,411.1,81.4,0.006,0.049,0.011,0.055,0.047,48.361,54.103,7.597,0.156,6.896,0.143,13.149,0.271
"751","sim_parBatHGHerringGrid_Nov3_268","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.662,0.395,0.305,0.089,NA,0.008,0.11,5,1,7.3,106.2,101.6,0,0,0,0.093,0.332,0.029,0.017,0.016,4.836,5.925,2.569,0.513,2.086,0.41,2.36,0.472
"752","sim_parBatHGHerringGrid_Nov3_268","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.227,0.033,0.014,0,0.06,0.049,0.17,9,2.8,20.1,292.4,106.7,1,411.1,81.4,0.002,0.039,0.039,0.047,0.043,61.806,68.414,11.655,0.188,10.148,0.165,18.282,0.295
"753","sim_parBatHGHerringGrid_Nov3_269","a1M1.64_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.247,0.089,0.053,0.009,NA,0.004,0.11,2,1,7.3,105.3,101,0,0,0,0.015,0.127,0.066,0.07,0.07,8.609,8.386,1.489,0.168,1.165,0.133,2.792,0.315
"754","sim_parBatHGHerringGrid_Nov3_269","a1M1.64_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.21,0.052,0.028,0.001,NA,0.026,0.12,3,7.7,55.6,809,106,0,0,0,0.009,0.059,0.014,0.064,0.053,48.361,54.103,7.597,0.156,6.896,0.143,13.961,0.286
"755","sim_parBatHGHerringGrid_Nov3_269","a1M1.64_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.671,0.403,0.313,0.095,NA,0.016,0.11,6.5,1,7.3,106.4,100.9,0,0,0,0.097,0.348,0.04,0.019,0.017,4.836,5.925,2.569,0.513,2.086,0.41,2.418,0.483
"756","sim_parBatHGHerringGrid_Nov3_269","a1M1.64_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.249,0.046,0.018,0,0,0.006,0.11,10,3.7,26.9,391.3,108.5,0,0,0,0.003,0.051,0.044,0.057,0.047,61.806,68.414,11.655,0.188,10.148,0.165,19.171,0.309
"757","sim_parBatHGHerringGrid_Nov3_27","a1M1.64_sr0.5_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.041,0.011,0.007,0.001,NA,0,NA,0,0,0,0,0,0,0,0,0.034,0.099,-0.036,-0.015,0.01,18.665,9.003,1.6,0.081,1.37,0.067,2.008,0.093
"758","sim_parBatHGHerringGrid_Nov3_27","a1M1.64_sr0.5_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.001,0,0,0,NA,0.017,0.17,0,0,0,0,0,0,0,0,0.001,0.005,-0.078,-0.051,-0.022,89.678,59.835,5.585,0.065,5.817,0.068,4.839,0.054
"759","sim_parBatHGHerringGrid_Nov3_27","a1M1.64_sr0.5_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.025,0.004,0.003,0,NA,0,NA,0,0,0,0,0,0,0,0,0.007,0.033,0.007,0.009,0.019,9.022,5.53,0.583,0.064,0.489,0.053,0.848,0.091
"760","sim_parBatHGHerringGrid_Nov3_27","a1M1.64_sr0.5_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.001,0,0,0,0.02,0.014,0.16,0,0,0,0,0,0,0,0,0,0.008,-0.056,-0.018,-0.008,117.366,74.369,7.769,0.067,7.676,0.067,7.696,0.065
"761","sim_parBatHGHerringGrid_Nov3_270","a1M1.64_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.247,0.089,0.054,0.009,NA,0,NA,0,0,0,0,0,0,0,0,0.015,0.127,0.066,0.07,0.071,8.609,8.386,1.489,0.168,1.165,0.133,2.798,0.316
"762","sim_parBatHGHerringGrid_Nov3_270","a1M1.64_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.213,0.053,0.029,0.001,NA,0,NA,0,0,0,0,0,0,0,0,0.009,0.059,0.014,0.064,0.053,48.361,54.103,7.597,0.156,6.896,0.143,14.033,0.287
"763","sim_parBatHGHerringGrid_Nov3_270","a1M1.64_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.673,0.403,0.313,0.095,NA,0,NA,0,0,0,0,0,0,0,0,0.097,0.349,0.04,0.019,0.017,4.836,5.925,2.569,0.513,2.086,0.41,2.425,0.484
"764","sim_parBatHGHerringGrid_Nov3_270","a1M1.64_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.253,0.049,0.019,0,0,0,NA,0,0,0,0,0,0,0,0,0.003,0.053,0.045,0.058,0.047,61.806,68.414,11.655,0.188,10.148,0.165,19.256,0.31
"765","sim_parBatHGHerringGrid_Nov3_271","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.855,0.619,0.506,0.22,NA,0,NA,3,1,7.3,105.6,131.3,0,0,0,0.033,0.216,0.11,0.079,0.057,4.053,8.701,2.178,0.516,1.662,0.403,3.489,0.846
"766","sim_parBatHGHerringGrid_Nov3_271","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.907,0.649,0.524,0.173,NA,0.014,0.11,5,6.4,46.4,670.5,126.4,0,0,0,0.005,0.066,0.097,0.09,0.047,18.172,53.122,8.48,0.465,7.621,0.422,14.877,0.814
"767","sim_parBatHGHerringGrid_Nov3_271","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.922,0.723,0.613,0.285,NA,0.012,0.12,3,1,7.3,106,125.1,0,0,0,0.027,0.178,0.102,0.068,0.057,1.911,5.008,1.149,0.599,0.897,0.467,1.975,1.041
"768","sim_parBatHGHerringGrid_Nov3_271","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.955,0.726,0.591,0.16,0,0.001,0.12,8,4.3,31.5,456.2,110.9,0,0,0,0.001,0.053,0.102,0.081,0.051,24.136,66.831,11.807,0.485,10.18,0.421,20.341,0.839
"769","sim_parBatHGHerringGrid_Nov3_272","a1Mmean_sr0.67_identM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.855,0.627,0.512,0.223,NA,0,NA,0,0,0,0,0,0,0,0,0.033,0.222,0.111,0.08,0.058,4.053,8.701,2.178,0.516,1.662,0.403,3.537,0.858
"770","sim_parBatHGHerringGrid_Nov3_272","a1Mmean_sr0.67_identM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.903,0.624,0.491,0.149,NA,0.091,0.17,0,0,0,0,0,3,1293.6,142.6,0.005,0.051,0.094,0.083,0.042,18.172,53.122,8.48,0.465,7.621,0.422,14.116,0.772
"771","sim_parBatHGHerringGrid_Nov3_272","a1Mmean_sr0.67_identM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.922,0.733,0.629,0.3,NA,0,NA,0,0,0,0,0,0,0,0,0.03,0.188,0.106,0.07,0.06,1.911,5.008,1.149,0.599,0.897,0.467,2.034,1.072
"772","sim_parBatHGHerringGrid_Nov3_272","a1Mmean_sr0.67_identM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.955,0.715,0.571,0.14,0.16,0.063,0.15,0,0,0,0,0,3,1293.6,142.6,0.001,0.046,0.096,0.08,0.046,24.136,66.831,11.807,0.485,10.18,0.421,19.687,0.813
"773","sim_parBatHGHerringGrid_Nov3_273","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.855,0.619,0.506,0.22,NA,0,NA,3,1,7.3,105.6,131.3,0,0,0,0.033,0.216,0.11,0.079,0.057,4.053,8.701,2.178,0.516,1.662,0.403,3.489,0.846
"774","sim_parBatHGHerringGrid_Nov3_273","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.904,0.627,0.494,0.151,NA,0.093,0.18,5,6.3,45.4,656.5,128.5,1,1007.1,150.8,0.005,0.051,0.094,0.083,0.043,18.172,53.122,8.48,0.465,7.621,0.422,14.21,0.778
"775","sim_parBatHGHerringGrid_Nov3_273","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.922,0.723,0.613,0.285,NA,0.012,0.12,3,1,7.3,106,125.1,0,0,0,0.027,0.178,0.102,0.068,0.057,1.911,5.008,1.149,0.599,0.897,0.467,1.975,1.041
